full_name,da_p,e_p,sini_p,MeanLib,LibRange,albedo,W1Alb,W2Alb,g_mag-mean,(b - v),(u - g),(g - r),(r - i),(i - z),(Y - J),(J - Ks),(H - Ks),L,GreaterClan,Clan,SubClan,tax_c,Tax_ref
 18278 Drymas (4035 T-3),0.0538,0.0729,0.3022,1.52648079210627,23.827887845826602,0.077,0.154,0.154,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,-,-,,
 18493 Demoleon (1996 HV9),0.1021,0.0562,0.3069,4.05899611877936,42.3879353505775,0.083,0.165,0.165,18.5335066240045,?,?,?,?,?,?,?,?,5,-,Apisaon,-,XD,Fornasier2004
 18940 (2000 QV49),0.1111,0.0507,0.0477,6.0159279980716205,44.8587912238047,0.106,0.212,0.212,?,0.77,1.32,0.556666666666667,0.206666666666667,0.103333333333333,0.220015,0.478709,?,5,GreaterAneas,1994CO,-,D,Fornasier2004
 19018 (2000 RL100),0.0534,0.0657,0.4806,0.39027573265633503,31.3748527566815,0.068,0.147,0.147,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Cebriones,-,,
 19020 (2000 SC6),0.019,0.0656,0.2701,-0.001136680945649,6.295849156226209,0.067,0.131,0.131,18.5819541303852,0.815,1.475,0.5975,0.225000000000001,0.135,?,?,?,5,GreaterPatroclus,-,-,D,Hasselmann2012
 19725 (1999 WT4),0.0961,0.0382,0.1613,4.9495088941495,42.9521347015388,0.092,0.145,0.145,18.6677762375933,0.739999999999998,1.5,0.530000000000001,0.219999999999999,0.050000000000001,?,?,?,4,GreaterDiomedes,Philoctetes,-,X,Hasselmann2012
 19844 (2000 ST317),0.0194,0.0066,0.6511,-3.31479461061036,13.243722600209699,0.053,0.107,0.107,?,0.869999999999997,1.43,0.66,0.300000000000001,0.140000000000001,?,?,?,5,GreaterPatroclus,Memnon,AmphiosSub,,
 19913 Aigyptios (1973 SU1),0.1082,0.0524,0.1074,5.956579953574691,45.423961102189,0.103,0.278,0.278,?,?,?,?,?,?,?,?,?,4,GreaterDiomedes,Philoctetes,-,,
 20144 (1996 RA33),0.0193,0.0547,0.157,0.341680335164291,10.6620396692241,0.071,0.141,0.141,?,?,?,?,?,?,?,?,?,4,-,-,-,,
 20424 (1998 VF30),0.021,0.0786,0.4135,-0.8570118466658979,7.85803062316392,0.058,0.13,0.1,18.7556449069301,0.83,1.46,0.615,0.254999999999999,0.170000000000002,?,?,?,4,-,Ulysses,-,D,Hasselmann2012
 20428 (1998 WG20),0.0495,0.1021,0.3466,0.8694319710813259,20.361360712552,0.095,0.158,0.158,?,?,?,?,?,?,?,?,?,4,-,Halaesus,-,,
 20716 (1999 XG91),0.0275,0.1035,0.4296,-0.30856611833196,11.088250264496901,0.077,0.146,0.146,?,?,?,?,?,?,?,?,?,4,-,Ulysses,-,,
 20720 (1999 XP101),0.0802,0.102,0.2894,3.10485258793157,32.696302426553004,0.06,0.122,0.122,?,?,?,?,?,?,?,?,?,4,GreaterNestor,-,-,,
 20729 (1999 XS143),0.0251,0.0409,0.4011,-0.791419121568268,12.9913694974594,0.052,0.104,0.142,18.3321811605965,?,?,?,?,?,?,?,?,4,-,-,-,,
 20995 (1985 VY),0.1174,0.0704,0.3244,8.26806285667361,57.6232797808089,0.065,0.15,0.15,?,0.813333333333334,1.46,0.596666666666666,0.279999999999999,0.176666666666668,?,?,?,4,GreaterHektor,Thersites,-,D,Hasselmann2012
 21271 (1996 RF33),0.0933,0.0471,0.0943,5.456812579163199,43.512281125703794,0.091,0.182,0.182,?,?,?,?,?,?,?,?,?,4,GreaterDiomedes,Philoctetes,-,,
 21284 Pandion (1996 TC51),0.0484,0.0919,0.1219,1.91210660685861,18.7682907708914,0.065,0.141,0.141,?,?,?,?,?,?,?,?,?,4,GreaterAchilles,-,-,,
 21370 (1997 TB28),0.0579,0.06,0.1143,2.4301662665586803,27.7862142295651,0.052,0.104,0.104,?,0.779999999999998,1.4,0.57,0.18,0.23,?,?,?,4,GreaterTelamon,Telamon,-,,
 21372 (1997 TM28),0.0355,0.0287,0.1916,0.44227463246447496,14.1686652645729,?,?,?,?,0.715000000000002,1.54,0.504999999999999,0.154999999999999,0.060000000000001,?,?,?,4,GreaterOdysseus,Odysseus,-,C,Hasselmann2012
 21593 (1998 VL27),0.1234,0.0284,0.081,9.47335403343774,57.5501816025064,0.092,0.185,0.185,?,?,?,?,?,?,?,?,?,4,GreaterDiomedes,Lycomedes,-,,
 21595 (1998 WJ5),0.0254,0.093,0.4072,0.165236832007523,15.216700974547804,0.082,0.122,0.15,19.0048782256867,?,?,?,?,?,?,?,?,4,-,Ulysses,-,,
 21599 (1998 WA15),0.0008,0.0675,0.2062,0.454210623571889,5.374220400033409,0.067,0.133,0.133,?,0.805,1.475,0.59,0.244999999999999,0.120000000000001,?,?,?,4,-,Ulysses,-,D,Hasselmann2012
 21601 (1998 XO89),0.1521,0.0532,0.3006,9.61306097682861,62.591013533443295,0.064,0.137,0.14,17.8123074965714,?,?,?,?,?,?,?,?,4,GreaterDiomedes,Diomedes,-,,
 21900 Orus (1999 VQ10),0.0838,0.0127,0.168,3.77659386492957,37.4611543150472,0.075,0.152,0.165,17.7942038949052,?,?,?,?,?,?,?,?,4,-,Thersander,-,,
 22008 (1999 XM71),0.0777,0.0387,0.0522,3.17494571555468,32.8756128195028,0.072,0.143,0.143,?,?,?,?,?,?,?,?,?,4,GreaterTelamon,Kalchas,-,,
 22009 (1999 XK77),0.0397,0.0248,0.0761,0.595821705868246,14.2388910040801,0.084,0.168,0.168,?,?,?,?,?,?,?,?,?,4,GreaterOdysseus,Odysseus,-,,
 22014 (1999 XQ96),0.0598,0.0697,0.5167,0.42833084600381705,28.8524653300599,0.103,0.195,0.24,18.1289561114048,?,?,?,?,?,?,?,?,4,-,Periphas,-,,
 22035 (1999 XR170),0.0912,0.057,0.3063,3.3697666492431497,37.4625273127711,0.079,0.157,0.157,?,?,?,?,?,?,0.0212735,1.0881205,?,4,GreaterHektor,Hektor,-,,
 22049 (1999 XW257),0.1589,0.0435,0.0546,14.518005414477901,71.40529933796121,0.111,?,?,?,0.73,1.41,0.515000000000001,0.205,0.074999999999999,?,?,?,4,GreaterDiomedes,Lycomedes,AmphiaraosSub,,
 22052 (2000 AQ14),0.0612,0.0214,0.1841,1.37779331164786,24.4896940269383,0.084,0.167,0.167,?,0.77,1.4,0.550000000000001,0.219999999999999,0.050000000000001,?,?,?,4,GreaterOdysseus,Odysseus,-,,
 22054 (2000 AP21),0.0565,0.0742,0.379,1.50525611683696,28.415383111676196,0.051,0.101,0.101,?,?,?,?,?,?,?,?,?,4,-,Idomeneus,-,,
 22055 (2000 AS25),0.051,0.0698,0.1698,1.4118196922761002,21.0593698516763,0.069,0.139,0.139,?,?,?,?,?,?,?,?,?,4,GreaterOdysseus,-,-,,
 22056 (2000 AU31),0.0933,0.1344,0.1299,7.641261223832999,45.53879318023021,0.066,?,?,?,0.830000000000002,1.27,0.620000000000001,0.25,0.080000000000002,?,?,?,4,GreaterNestor,-,-,,
 22059 (2000 AD75),0.0465,0.1268,0.146,3.2658174203023305,23.831492618484802,0.1,0.199,0.199,?,?,?,?,?,?,?,?,?,4,GreaterNestor,Nestor,-,,
 22149 (2000 WD49),0.0659,0.069,0.3885,1.98737753333027,32.9632169998458,0.063,0.145,0.145,17.8019983964104,?,?,?,?,?,?,?,?,4,-,-,-,,
 22180 (2000 YZ),0.0528,0.078,0.5091,-0.400505114941325,25.019876803481196,0.102,0.205,0.205,17.9806696401857,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Troilus,1988RY11Sub,,
 22203 Prothoenor (6020 P-L),0.0431,0.1464,0.0327,3.35001322243382,17.8333449454329,0.073,0.147,0.147,?,?,?,?,?,?,?,?,?,4,GreaterNestor,Nestor,-,,
 22404 (1995 ME4),0.0794,0.0727,0.1826,3.05264279153075,30.9968806570606,?,?,?,?,0.710000000000001,1.65,0.5,0.18,0.080000000000002,?,?,?,4,GreaterOdysseus,-,-,,
 22808 (1999 RU12),0.0644,0.1405,0.1994,4.31477374385378,31.636265117944998,?,?,?,?,0.809999999999999,1.82,0.599999999999998,0.150000000000002,0.219999999999999,?,?,?,5,-,1999RU12,-,,
 23075 (1999 XV83),0.0334,0.1269,0.2245,1.8471640489058403,13.2715466116911,0.074,0.146,0.199,?,0.819999999999997,1.38,0.609999999999999,0.300000000000001,0.130000000000003,?,?,?,4,GreaterAchilles,Achilles,-,,
 23119 (2000 AP33),0.0524,0.1032,0.3375,1.4016802295557702,22.8745213068318,0.059,0.105,0.105,?,?,?,?,?,?,?,?,?,4,-,Halaesus,-,,
 23123 (2000 AU57),0.1254,0.0329,0.1735,8.104965239371179,54.5910394498973,0.096,0.191,0.191,?,0.760000000000002,1.46,0.550000000000001,0.25,0.100000000000001,?,?,?,4,GreaterDiomedes,Lycomedes,-,D,Hasselmann2012
 23126 (2000 AK95),0.1502,0.0379,0.0338,14.1237779998096,70.029354745981,0.074,0.148,0.148,?,?,?,?,?,?,?,?,?,4,GreaterDiomedes,Lycomedes,AmphiaraosSub,,
 23135 (2000 AN146),0.0975,0.0693,0.32,4.8531940480207405,43.69582014116049,0.044,0.058,0.058,17.7741063007107,?,?,?,?,?,?,?,?,4,GreaterAjax,Ajax,AjaxSub,,
 23144 (2000 AY182),0.0912,0.0361,0.1788,4.53935499165208,40.919636906327604,0.135,?,?,?,0.75,1.56,0.530000000000001,0.199999999999999,0.109999999999999,?,?,?,4,GreaterDiomedes,Philoctetes,-,,
 23152 (2000 CS8),0.0272,0.1054,0.1781,1.6850815508155,15.1154179567871,0.097,0.194,0.194,?,0.969999999999999,2.29,0.75,0.260000000000002,-0.150000000000002,?,?,?,4,GreaterNestor,Nestor,-,,
 23285 (2000 YH119),0.1015,0.033,0.3017,5.44916806955881,47.880682608743285,0.087,0.191,0.191,?,0.829999999999998,1.45,0.620000000000001,0.260000000000002,0.18,?,?,?,4,GreaterDiomedes,-,-,D,Hasselmann2012
 23382 Epistrophos (4536 T-2),0.0421,0.0676,0.2527,1.25529583085734,20.588842019354104,0.058,?,?,?,0.749999999999998,1.44,0.545,0.26,0.175000000000001,?,?,?,4,GreaterOdysseus,Epistrophos,-,D,Hasselmann2012
 23463 (1989 TX11),0.0333,0.0532,0.1999,0.860691612521123,17.253950195900302,0.07,0.269,0.269,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,1989TX11,-,,
 23480 (1991 EL),0.0184,0.1461,0.4044,0.902592678988412,9.09280337659482,0.084,0.168,0.168,?,?,?,?,?,?,0.377524,0.5798735,?,4,GreaterAchilles,1991EL,-,,
 23549 Epicles (1994 ES6),0.0543,0.0832,0.1363,2.0982567461952,22.7490778614767,0.132,0.264,0.264,?,0.82,1.38,0.600000000000001,0.16,0.079999999999998,?,?,?,5,-,Asteropaios,-,D,Fornasier2007
 23624 (1996 UX3),0.0709,0.1144,0.3489,3.57224877905277,34.0869740616821,0.06,0.119,0.119,?,?,?,?,?,?,?,?,?,4,GreaterNestor,-,-,,
 23694 (1997 KZ3),0.1046,0.0149,0.1484,5.0533481632437,42.6857838454301,0.051,0.102,0.102,?,?,?,?,?,?,?,?,?,5,GreaterAstyanax,Astyanax,OphelestesSub,D,Fornasier2004
 23706 (1997 SY32),0.0476,0.064,0.1165,1.2180091519383798,17.880145272966498,0.097,?,?,?,0.73,1.52,0.52,0.18,0.240000000000002,?,?,?,4,GreaterOdysseus,Odysseus,-,,
 23939 (1998 TV33),0.1188,0.0037,0.1524,8.36504660248525,55.3441598758737,0.089,0.178,0.178,?,0.739999999999998,1.51,0.529999999999998,0.18,0.109999999999999,?,?,?,4,GreaterDiomedes,Lycomedes,-,,
 23958 (1998 VD30),0.0213,0.0647,0.4336,-0.6970727166029389,8.009022799197231,0.076,0.144,0.144,18.0678662411511,?,?,?,?,?,?,?,?,4,-,Ulysses,-,,
 23963 (1998 WY8),0.0948,0.044,0.0946,5.5743004100876,43.43943399986321,0.102,?,?,?,0.699999999999999,1.42,0.489999999999998,0.18,0,?,?,?,4,GreaterDiomedes,Philoctetes,-,X,Hasselmann2012
 23968 (1998 XA13),0.0634,0.1289,0.1965,3.65518437143304,28.428997461995397,0.065,0.13,0.13,?,?,?,?,?,?,?,?,?,4,GreaterNestor,-,-,,
 23970 (1998 YP6),0.055,0.0368,0.5118,-1.04099800997686,23.2701215200771,0.081,0.161,0.161,?,?,?,?,?,?,?,?,?,4,-,-,-,,
 23987 (1999 NB63),0.0358,0.1395,0.3842,1.55367907460135,21.6533980654004,0.095,0.191,0.191,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,-,-,,
 24018 (1999 RU134),0.0466,0.0186,0.262,0.647536942011698,22.131555194456002,0.083,0.166,0.166,?,0.786666666666669,1.52333333333333,0.573333333333333,0.166666666666668,0.099999999999999,?,?,?,5,-,-,-,,
 24225 (1999 XV80),0.0534,0.0348,0.1715,1.50564341207937,24.892173614649305,0.189,0.378,0.378,?,0.699999999999999,1.51,0.490000000000002,0.18,0.129999999999999,?,?,?,4,GreaterTelamon,Theoklymenos,-,,
 24233 (1999 XD94),0.096,0.0172,0.2257,4.15407433904376,40.59987255907271,0.114,0.228,0.228,?,0.75,1.48,0.529999999999998,0.180000000000003,0.079999999999998,?,?,?,4,GreaterDiomedes,Philoctetes,-,DX,Fornasier2007
 24244 (1999 XY101),0.0907,0.0271,0.5097,2.86103854601542,44.9532715283936,0.074,0.121,0.121,18.9065834513767,?,?,?,?,?,?,?,?,4,-,Agamemnon,-,,
 24275 (1999 XW167),0.0888,0.0503,0.2396,4.20247509912548,39.9663735811263,0.08,0.159,0.159,?,?,?,?,?,?,?,?,?,4,GreaterHektor,Hektor,-,,
 24312 (1999 YO22),0.0425,0.1091,0.2704,1.37718242715218,18.4353292751933,0.068,0.136,0.136,?,1.275,0.875000000000002,1.045,0.279999999999999,0.169999999999998,?,?,?,4,GreaterAchilles,1991EL,-,,
 24341 (2000 AJ87),0.0868,0.0348,0.2238,3.32008836472022,36.8371514902979,0.15,0.3,0.3,?,?,?,?,?,?,?,?,?,4,-,Thersander,-,C,Fornasier2007
 24357 (2000 AC115),0.1082,0.0329,0.1731,5.6865035600029,45.70462157715421,0.085,0.17,0.17,?,0.810000000000002,1.6,0.59,0.219999999999999,0.030000000000001,?,?,?,4,GreaterDiomedes,-,-,,
 24380 (2000 AA160),0.0864,0.044,0.1279,4.069772594529439,37.7763461386816,0.064,0.128,0.128,?,?,?,?,?,?,?,?,?,4,GreaterAjax,-,EurybatesSub,C,Fornasier2007
 24390 (2000 AD177),0.052000000000000005,0.0475,0.2031,1.00054053672746,19.6584693133512,0.069,0.138,0.138,?,?,?,?,?,?,?,?,?,4,GreaterTelamon,Theoklymenos,MakhaonSub,D,Fornasier2007
 24403 (2000 AX193),0.0935,0.0342,0.3679,3.57507946572345,41.8766963322236,0.074,0.148,0.148,?,0.870000000000001,1.53,0.649999999999999,0.23,0.25,?,?,?,4,GreaterAjax,Ajax,HieraSub,,
 24420 (2000 BU22),0.0968,0.0489,0.1261,4.75850960963419,40.6744167113743,0.113,0.226,0.226,?,?,?,?,?,?,?,?,?,4,GreaterDiomedes,Philoctetes,-,C,Fornasier2007
 24426 (2000 CR12),0.0941,0.0459,0.1284,4.498986257201991,39.3910087667457,0.136,0.272,0.272,?,0.710000000000001,1.56,0.5,0.210000000000001,0.09,?,?,?,4,GreaterDiomedes,Philoctetes,-,X,Fornasier2007
 24444 (2000 OP32),0.1234,0.0414,0.1446,8.38810981084544,54.9671649948585,0.105,0.21,0.21,?,?,?,?,?,?,?,?,?,5,GreaterAstyanax,Astyanax,-,DX,Fornasier2004
 24446 (2000 PR25),0.0791,0.0529,0.4498,1.3530251094724095,34.0372834012543,0.086,0.172,0.172,?,0.829999999999998,1.45,0.620000000000001,0.23,0.129999999999999,?,?,?,5,GreaterAneas,Aneas,IphidamasSub,D,Hasselmann2012
 24448 (2000 QE42),0.0861,0.0327,0.1415,3.82884359251733,37.232006244657995,0.072,?,?,?,0.84,1.485,0.620000000000001,0.284999999999998,0.165000000000001,?,?,?,5,GreaterAneas,1989UQ5,-,D,Hasselmann2012
 24449 (2000 QL63),0.025,0.063,0.5862,-2.5778025475770496,8.71479789725368,0.059,0.118,0.118,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Memnon,AmphiosSub,,
 24451 (2000 QS104),0.0817,0.0918,0.3617,2.77312994643961,33.507981029595,0.089,0.178,0.178,18.6617537769062,?,?,?,?,?,?,?,?,5,-,Apisaon,-,,
 24452 (2000 QU167),0.0396,0.0978,0.1336,2.1304884126786297,20.874877186286,0.184,0.367,0.367,?,0.75,1.54,0.540000000000003,0.169999999999998,0.129999999999999,?,?,?,5,GreaterPatroclus,-,-,D,Fornasier2007
 24453 (2000 QG173),0.1089,0.0309,0.1928,5.85221423869132,46.8431073780113,0.09,0.18,0.18,?,0.809999999999999,1.23,0.590000000000003,0.27,0.09,?,?,?,5,GreaterAstyanax,Helenos,-,,
 24454 (2000 QF198),0.1479,0.0318,0.0502,14.256600368877999,71.0524611083156,0.067,0.134,0.134,?,0.719999999999999,1.59,0.510000000000002,0.170000000000002,0.039999999999999,?,?,?,5,GreaterAstyanax,Astyanax,AcamasSub,CX,Hasselmann2012
 24458 (2000 RP100),0.0644,0.0629,0.3353,1.85189570852521,30.994225945975,0.061,0.123,0.123,?,?,?,?,?,?,0.3298735,0.454389,0.067233999999999,5,GreaterAneas,Aneas,HelicaonSub,,
 24459 (2000 RF103),0.079,0.0737,0.2885,2.43358744266038,31.562476747498803,0.05,0.101,0.101,?,0.879999999999999,1.53,0.66,0.210000000000001,0.280000000000001,?,?,?,5,-,1990VU1,IdaiosSub,,
 24467 (2000 SS165),0.0471,0.0543,0.3014,0.4336027274208621,20.2143686258858,0.082,0.165,0.165,?,?,?,?,?,?,?,?,?,5,-,-,-,D,Fornasier2004
 24470 (2000 SJ310),0.0773,0.0476,0.4287,2.2122798031809303,38.9268266819694,0.077,0.155,0.155,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Cebriones,-,,
 24472 (2000 SY317),0.0894,0.0454,0.3782,3.66557028340588,43.8396901295829,0.065,0.129,0.129,?,?,?,?,?,?,?,?,?,5,-,Dolon,DolonSub,,
 24485 (2000 YL102),0.0637,0.0639,0.2148,2.62163630377504,30.1287060641306,0.084,0.168,0.168,?,0.7575,1.5,0.545000000000001,0.182499999999998,0.085000000000001,?,?,?,4,GreaterOdysseus,-,-,X,Hasselmann2012
 24486 (2000 YR102),0.0299,0.0995,0.1453,1.60496855179222,14.5400123459804,0.064,0.138,0.138,?,?,?,?,?,?,?,?,?,4,GreaterAchilles,-,-,,
 24498 (2001 AC25),0.0534,0.0464,0.2161,1.0132567744537702,20.0729987546383,?,?,?,?,0.66,1.52,0.440000000000001,0.199999999999999,0.07,0.28863,0.5366925,?,4,GreaterTelamon,Theoklymenos,-,,
 24501 (2001 AN37),0.0211,0.0592,0.3558,-0.364571639656283,13.100329665161299,0.074,0.147,0.147,?,?,?,?,?,?,?,?,?,4,-,Ulysses,-,,
 24505 (2001 BZ),0.0576,0.0741,0.3103,1.40042851515801,26.2804530372639,0.076,?,?,?,0.890000000000001,1.51,0.669999999999998,0.280000000000001,0.129999999999999,?,?,?,4,-,Idomeneus,-,,
 24506 (2001 BS15),0.1096,0.0299,0.2205,5.460380574178599,46.0462206597467,0.046,0.092,0.092,18.7197652213953,?,?,?,?,?,?,?,?,4,GreaterDiomedes,-,-,,
 24508 (2001 BL26),0.0789,0.0326,0.0203,2.67242385300579,30.4245284133742,?,?,?,?,0.75,1.65,0.540000000000003,0.169999999999998,0.120000000000001,?,?,?,4,GreaterTelamon,Kalchas,-,,
 24519 (2001 CH),0.0167,0.0763,0.2403,0.27163316947349603,9.70305696007577,0.064,0.128,0.128,?,?,?,?,?,?,?,?,?,4,GreaterAchilles,Epeios,-,,
 24530 (2001 CP18),0.0684,0.0819,0.1839,3.5388267028810203,32.699693610779,0.073,0.145,0.145,?,?,?,?,?,?,0.285299,0.142185,?,4,GreaterOdysseus,-,-,,
 24531 (2001 CE21),0.0916,0.0412,0.3823,2.8689651866154104,38.128364896484605,0.104,0.209,0.209,?,?,?,?,?,?,?,?,?,4,-,Thersander,-,,
 24534 (2001 CX27),0.0723,0.1004,0.2194,3.69644151818628,33.7484830302664,0.079,0.157,0.157,?,?,?,?,?,?,?,?,?,4,GreaterNestor,-,-,,
 24536 (2001 CN33),0.0406,0.0598,0.448,-0.438251391281455,21.335682246022802,?,?,?,?,?,?,?,?,?,0.382007833333,0.466018666667,?,4,-,Periphas,-,,
 24537 (2001 CB35),0.0787,0.041,0.3047,3.0585633854260297,38.01998769274249,0.079,0.142,0.142,?,?,?,?,?,?,?,?,?,4,-,Agamemnon,-,,
 24539 (2001 DP5),0.0983,0.0724,0.1868,4.749530942931269,41.3460523504817,0.128,?,?,?,0.780000000000001,1.48,0.57,0.239999999999998,0.100000000000001,?,?,?,4,GreaterDiomedes,Philoctetes,AndraimonSub,,
 24587 Kapaneus (4613 T-2),0.0582,0.0531,0.4853,0.4885286716976721,27.159198468628606,0.081,0.161,0.161,?,?,?,?,?,?,?,?,?,4,-,-,-,,
 24882 (1996 RK30),0.0455,0.0267,0.1391,0.6946006548686869,17.304064229807402,0.133,0.266,0.266,?,0.745000000000003,1.52,0.534999999999998,0.180000000000002,0.065000000000001,?,?,?,4,GreaterOdysseus,Odysseus,-,X,Hasselmann2012
 25344 (1999 RN72),0.1013,0.0209,0.326,4.1161885698408,43.8666228744963,0.075,0.149,0.149,?,?,?,?,?,?,?,?,?,5,GreaterAstyanax,-,-,,
 25347 (1999 RQ116),0.0595,0.0424,0.2977,0.63695442311149,22.601807350281806,0.054,0.108,0.108,?,0.83,1.435,0.610000000000001,0.174999999999999,0.200000000000001,?,?,?,5,GreaterAneas,Aneas,AneasSub,D,Fornasier2004
 25883 (2000 RD88),0.0989,0.0396,0.3349,4.94305940490153,47.830437279181204,0.066,0.131,0.131,?,?,?,?,?,?,?,?,?,5,GreaterAstyanax,Mentor,MentorSub,,
 25895 (2000 XN9),0.0128,0.1241,0.3502,0.518465719783784,9.038193905269619,0.064,0.128,0.128,?,?,?,?,?,?,?,?,?,4,GreaterAchilles,1991EL,-,,
 25911 (2001 BC76),0.094,0.0397,0.3716,3.761411407438181,41.7969500454768,0.135,0.271,0.271,?,?,?,?,?,?,?,?,?,4,GreaterAjax,Ajax,HieraSub,,
 28958 (2001 CQ42),0.0875,0.045,0.1292,3.69648796899225,36.2122265976326,0.066,0.132,0.132,?,?,?,?,?,?,?,?,?,4,GreaterAjax,-,EurybatesSub,C,Fornasier2007
 29196 (1990 YY),0.0657,0.095,0.0503,3.11832500475947,26.3308012592829,0.142,?,?,?,?,?,?,?,?,0.2840795,0.34781,?,5,-,1990VU1,1990VU1Sub,,
 29314 Eurydamas (1994 CR18),0.0917,0.0504,0.2454,4.18787903389585,40.9746028360475,0.14,0.28,0.28,?,0.722000000000001,1.6,0.51,0.2,0.07,?,?,?,5,-,Dolon,DolonSub,X,Hasselmann2012
 29603 (1998 MO44),0.0968,0.0225,0.5266,2.85358299999433,46.1408575646716,0.061,0.121,0.121,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Cebriones,BitiasSub,,
 29976 (1999 NE9),0.0662,0.0537,0.5123,0.282209355465909,30.870098614175802,0.08,0.186,0.186,?,0.809999999999999,1.45,0.600000000000001,0.25,0.169999999999998,0.3140105,0.619346,0.2058295,5,GreaterAneas,Aneas,IphidamasSub,D,Hasselmann2012
 29977 (1999 NH11),0.0498,0.0468,0.3858,-0.143615783696362,19.285783050240603,0.07,?,?,?,0.889999999999997,1.39,0.68,0.219999999999999,0.110000000000003,?,?,?,5,GreaterPatroclus,Troilus,1988RY11Sub,,
 30102 (2000 FC1),0.057,0.0712,0.393,0.501559459488391,25.1436968956492,0.07,0.175,0.175,?,?,?,?,?,?,?,?,?,4,-,-,-,,
 30498 (2000 QK100),0.0878,0.0569,0.0595,3.71923701340563,34.5282778008741,0.082,0.165,0.165,?,0.709999999999997,1.51,0.5,0.18,0.129999999999999,?,?,?,5,-,Dolon,ErichthoniosSub,,
 30499 (2000 QE169),0.0379,0.0539,0.0905,1.30459232958322,19.2718425294355,0.075,?,?,?,0.860000000000003,1.54,0.640000000000001,0.240000000000002,0.139999999999997,?,?,?,5,GreaterPatroclus,Phereclos,PhereclosSub,D,Hasselmann2012
 30504 (2000 RS80),0.014,0.0804,0.1139,0.785254721136027,5.29857342291876,0.062,0.167,0.167,?,0.809999999999999,1.31,0.599999999999998,0.25,0.240000000000002,?,?,?,5,GreaterPatroclus,1971FV1,-,,
 30505 (2000 RW82),0.0461,0.1009,0.4826,0.08171528716525299,25.368641588657,0.073,0.146,0.146,?,0.869999999999997,1.58,0.650000000000002,0.27,0.16,?,?,?,5,GreaterPatroclus,Memnon,MemnonSub,D,Hasselmann2012
 30506 (2000 RO85),0.0806,0.057,0.3527,3.3772258446627497,39.2491633914232,0.06,0.135,0.135,?,?,?,?,?,?,?,?,?,5,-,1990VU1,-,,
 30698 Hippokoon (2299 T-3),0.061,0.0166,0.1485,1.5739091223570705,25.2195807565238,0.101,0.201,0.201,?,0.770000000000003,1.4,0.559999999999999,0.200000000000003,0,?,?,?,5,GreaterAneas,Sarpedon,HippokoonSub,D,Fornasier2007
 30704 Phegeus (3250 T-3),0.0881,0.0117,0.2558,4.08027373586856,40.5757785384702,0.088,0.176,0.176,?,?,?,?,?,?,?,?,?,5,-,Dolon,DolonSub,,
 30705 Idaios (3365 T-3),0.0756,0.0487,0.3342,2.19225588021447,31.915005790007505,0.074,0.148,0.148,17.906538581972,0.795,1.515,0.584999999999999,0.309999999999999,0.100000000000001,?,?,?,5,-,1990VU1,IdaiosSub,D,Hasselmann2012
 30708 Echepolos (4101 T-3),0.0636,0.053,0.4041,1.0722374823813,27.1193076327779,0.069,0.138,0.138,?,0.789999999999999,1.35,0.57,0.210000000000001,0.219999999999999,?,?,?,5,GreaterPatroclus,-,-,,
 30791 (1988 RY11),0.0564,0.0757,0.4064,0.318623857170849,23.2662931696268,0.108,0.215,0.215,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Troilus,1988RY11Sub,,
 30806 (1989 UP5),0.0385,0.0733,0.0148,1.29369252437283,14.437186548769601,0.136,?,?,?,0.770000000000003,1.48,0.559999999999999,0.240000000000002,0.129999999999999,?,?,?,5,GreaterPatroclus,Phereclos,PandarusSub,,
 30807 (1989 UQ5),0.087,0.0257,0.077,4.56383935242297,40.5768123378979,0.079,?,?,?,0.805000000000002,1.46,0.590000000000002,0.25,0.17,?,?,?,5,GreaterAneas,1989UQ5,-,D,Hasselmann2012
 30942 Helicaon (1994 CX13),0.07,0.0837,0.3712,2.54137581766662,35.1651765724363,0.05,0.211,0.211,?,?,?,?,?,?,?,?,?,5,GreaterAneas,Aneas,HelicaonSub,,
 31037 Mydon (1996 HZ25),0.0432,0.1471,0.1295,3.16153134969454,17.7542216859162,0.077,?,?,?,0.790000000000001,1.64,0.57,0.25,0.195,0.355618,0.7297875,0.300191,5,-,Khryses,-,,
 31342 (1998 MU31),0.0187,0.042,0.3913,-0.9577361129603332,6.313864788282619,0.065,0.149,0.138,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,-,-,,
 31344 (1998 OM12),0.1367,0.0321,0.1265,9.9297086935739,59.3274119142763,0.047,0.143,0.143,?,0.890000000000001,1.37,0.669999999999998,0.190000000000001,0.07,?,?,?,5,GreaterAstyanax,Astyanax,-,,
 31806 (1999 NE11),0.0171,0.0567,0.5392,-1.92935029581088,12.836541336442599,0.071,0.143,0.143,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Memnon,AmphiosSub,,
